hotel_nom,hotel_url,hotel_note,hotel_prix,hotel_lat,hotel_lon,city_id,city,ville_lat,ville_lon,temp_moy,clouds_moy,pop_moy,temp_score,ciel_score,pluie_score,score
Eguisheim village préféré des français grand studio,https://www.booking.com/hotel/fr/studio-eguisheim.fr.html,9.5,,48.0476831,7.31329149999999,12,Eguisheim,48.0447968,7.3079618,25.42375,64.375,0.5387500000000001,0.3997404282933159,0.5040983606557377,0.4369863013698629,0.4469416967729722
Guesthouse Les 3 Chateaux,https://www.booking.com/hotel/fr/guesthouse-les-3-chateaux.fr.html,8.4,,48.0433578,7.3075508,12,Eguisheim,48.0447968,7.3079618,25.42375,64.375,0.5387500000000001,0.3997404282933159,0.5040983606557377,0.4369863013698629,0.4469416967729722
La Grange du Pape - Annexe de l'Hôtel La Ferme du Pape,https://www.booking.com/hotel/fr/ha-tel-restaurant-a-la-ville-de-nancy.fr.html,7.7,,48.04349458442274,7.304390072822571,12,Eguisheim,48.0447968,7.3079618,25.42375,64.375,0.5387500000000001,0.3997404282933159,0.5040983606557377,0.4369863013698629,0.4469416967729722
Gîte Les Bleuets,https://www.booking.com/hotel/fr/gite-les-bleuets-eguisheim.fr.html,9.7,,48.047537,7.3124282,12,Eguisheim,48.0447968,7.3079618,25.42375,64.375,0.5387500000000001,0.3997404282933159,0.5040983606557377,0.4369863013698629,0.4469416967729722
La Maison du Rempart,https://www.booking.com/hotel/fr/la-maison-du-rempart-eguisheim1.fr.html,9.4,,48.041722025197,7.305603704299,12,Eguisheim,48.0447968,7.3079618,25.42375,64.375,0.5387500000000001,0.3997404282933159,0.5040983606557377,0.4369863013698629,0.4469416967729722
ibis Styles Besançon,https://www.booking.com/hotel/fr/besancon.fr.html,7.8,,47.2542534551454,6.021639704704285,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Premiere Classe Besancon Ecole Valentin,https://www.booking.com/hotel/fr/premiere-classe-besancon-ecole-valentin.fr.html,6.9,,47.27044103591704,5.9982722997665405,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Comfort Aparthotel Besancon La City,https://www.booking.com/hotel/fr/citea-besancon.fr.html,7.8,,47.235682520054645,6.01401150226593,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
ibis budget Besançon Centre Gare,https://www.booking.com/hotel/fr/ibis-budget-besanasson-centre-gare.fr.html,7.7,,47.246846407466016,6.023120284080505,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
B&B HOTEL Besançon Valentin,https://www.booking.com/hotel/fr/b-amp-b-besancon-valentin.fr.html,8.4,,47.2801612,5.9877459,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
ibis budget Besançon Ecole Valentin,https://www.booking.com/hotel/fr/ibis-budget.fr.html,6.2,,47.27788606134679,5.994613766670227,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Domitys L'Art du Temps,https://www.booking.com/hotel/fr/domitys-l-39-art-du-temps.fr.html,8.7,,47.2512189,6.01302829999997,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Hôtel de Paris,https://www.booking.com/hotel/fr/de-paris-besanasson.fr.html,8.6,,47.23856536577556,6.025325059890747,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Cosy Diem Vauban,https://www.booking.com/hotel/fr/cosy-diem-vauban.fr.html,9.0,,47.24097,6.01049,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Les Ronchaux Studio Hyper Centre WiFi,https://www.booking.com/hotel/fr/les-ronchaux-studio-hyper-centre-wifi.fr.html,8.3,,47.2348051,6.0281744,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Temis hôtel Besançon,https://www.booking.com/hotel/fr/all-suites-besancon.fr.html,8.1,,47.25435722578138,5.995480120182037,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Hôtel Restaurant Spa Le Sauvage,https://www.booking.com/hotel/fr/ho-tel-le-sauvage-besanasson.fr.html,8.6,,47.23171766809705,6.027591526508331,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Best Western Citadelle,https://www.booking.com/hotel/fr/bestwesterncitadelle.fr.html,8.1,,47.23154100035795,6.026580333709717,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
B&B HOTEL Besançon Chateaufarine,https://www.booking.com/hotel/fr/b-amp-b-besancon.fr.html,7.8,,47.22018010791364,5.955331353967267,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
hotelF1 Besancon Ouest Micropolis,https://www.booking.com/hotel/fr/hotelf1-besancon-ouest-micropolis.fr.html,4.4,,47.21853701449286,5.982121987766277,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Hôtel AKENA Besançon,https://www.booking.com/hotel/fr/akena-besancon.fr.html,8.7,,47.23547525170847,5.9000853988113455,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Le Fabre,https://www.booking.com/hotel/fr/le-fabre.fr.html,8.5,,47.2391822,6.0391859,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
ibis Besançon Centre la City,https://www.booking.com/hotel/fr/ibis-besancon-la-city.fr.html,7.8,,47.23549140373459,6.0149883853889605,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Chambre d'Hôtes La Villa Molina,https://www.booking.com/hotel/fr/la-villa-molina.fr.html,9.4,,47.25044475006427,6.02088063955307,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Campanile NATURE - Besançon Ouest Chateaufarine,https://www.booking.com/hotel/fr/campanile-besancon-ouest-chateaufarine.fr.html,7.8,,47.21604476681921,5.943496227264404,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Séjour moderne à Besançon,https://www.booking.com/hotel/fr/proudhon-6.fr.html,8.0,,47.2398619,6.0261476,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
NOUVEAU - RENOVE - LE PASSAGE - Home-One,https://www.booking.com/hotel/fr/le-passage-besancon.fr.html,7.5,,47.2463571,6.0260183,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Le Montjoux - proche gare,https://www.booking.com/hotel/fr/le-p-tit-montjoux-appart-avec-jardin-proche-gare.fr.html,8.4,,47.2473938,6.0150062,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Appartement lumineux - 6 pers - 3 chambres - Parking gratuit - Tout équipé,https://www.booking.com/hotel/fr/appartement-lumineux-72m2.fr.html,8.2,,47.2518186,6.007446,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Ultra-Central Luxury Duplex,https://www.booking.com/hotel/fr/ultra-central-luxury-duplex.fr.html,9.6,,47.2370322,6.0248761,13,Besancon,47.2380222,6.0243622,24.58375,62.125,0.62375,0.3125243348475018,0.540983606557377,0.3438356164383561,0.3991145192810783
Kyriad Hotel Dijon Centre Gare,https://www.booking.com/hotel/fr/kyriad-gare.fr.html,7.4,,47.32279603784554,5.029898285865784,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Mama Shelter Dijon,https://www.booking.com/hotel/fr/mama-shelter-dijon.fr.html,8.6,,47.322315,5.034377,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Holiday Inn Dijon Sud - Longvic by IHG,https://www.booking.com/hotel/fr/holiday-inn-dijon-sud-longvic-an-ihg.fr.html,8.8,,47.272895,5.047662,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
ibis budget Dijon Saint Apollinaire,https://www.booking.com/hotel/fr/ibis-budget-dijon-saint-apollinaire.fr.html,7.7,,47.329601,5.077276,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Holiday Inn Dijon Toison D'or by IHG,https://www.booking.com/hotel/fr/holiday-inn-dijon.fr.html,8.2,,47.3557,5.052,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Grand Hôtel La Cloche Dijon - MGallery Collection,https://www.booking.com/hotel/fr/gh-la-cloche-dijon-mgallery.fr.html,8.8,,47.32413783879986,5.033770054578781,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Hôtel Dauphine - Dijon Centre Gare - Accès Autonome 24 heures sur 24 - Boîte à Clés & Gardien - Parking Public Dauphine,https://www.booking.com/hotel/fr/les-chambres-dauphine-sejour-autonome-24h-24.fr.html,7.0,,47.321014960980776,5.039955758618366,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Studio Cozy à 100 m des halles,https://www.booking.com/hotel/fr/cozy-studio-proche-des-halles.fr.html,8.4,,47.3240354944177,5.04097158506984,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
B&B HOTEL Dijon Centre,https://www.booking.com/hotel/fr/b-amp-b-dijon-centre.fr.html,8.2,,47.32281706602405,5.036885317790961,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Résidence République,https://www.booking.com/hotel/fr/residence-republique-dijon.fr.html,8.3,,47.3356796,5.041635299999999,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Oceania Le Jura Dijon,https://www.booking.com/hotel/fr/tidijon.fr.html,8.8,,47.32360739513832,5.030215457081795,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Appart'hôtel Odalys City - Dijon Centre Les Cordeliers,https://www.booking.com/hotel/fr/appart-39-odalys-les-cordeliers.fr.html,8.1,,47.318270014552496,5.040114623313457,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Campanile Dijon Nord - Toison D'or,https://www.booking.com/hotel/fr/campanile-dijon-parc-tech-de-la-toison-d-or.fr.html,7.7,,47.35607456593854,5.045296847820282,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Cosy T2 38m2 - Centre-Ville Dijon- Gare/Darcy,https://www.booking.com/hotel/fr/9-rue-benigne-fremyot.fr.html,9.3,,47.3251439,5.0298452,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Novotel Dijon Sud,https://www.booking.com/hotel/fr/novotel-dijon-sud.fr.html,7.1,,47.27952742932506,5.0077056884765625,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Mustard Hostel,https://www.booking.com/hotel/fr/mustard-hostel.fr.html,8.9,,47.3190312,5.0342882,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Hôtel des Ducs,https://www.booking.com/hotel/fr/des-ducs-dijon.fr.html,8.7,,47.32170511764295,5.043653324246407,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Aloft by Marriott Dijon,https://www.booking.com/hotel/fr/aloft-dijon.fr.html,8.6,,47.32359832,5.037261159,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
hotelF1 Dijon Nord,https://www.booking.com/hotel/fr/hotelf1-dijon-nord.fr.html,6.7,,47.35142,5.069258,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Ibis budget Dijon Centre Clemenceau,https://www.booking.com/hotel/fr/ibis-budget-dijon-centre-clemenceau.fr.html,7.8,,47.329936,5.05188,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
CHARMING FLAT IN HISTORICAL CENTRE,https://www.booking.com/hotel/fr/charming-flat-in-historical-centre-dijon.fr.html,9.1,,47.3233544,5.0447933,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
FASTHOTEL A Dijon,https://www.booking.com/hotel/fr/fast.fr.html,6.5,,47.34941205341161,5.07348820567131,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Première Classe Dijon Nord - Zénith,https://www.booking.com/hotel/fr/premiere-classe-dijon-nord.fr.html,7.1,,47.35150731875741,5.069188624620438,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Neoresid - Résidence Clos Morlot,https://www.booking.com/hotel/fr/residence-clos-morlot.fr.html,7.7,,47.325857131592,5.05753598072192,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
Le Vendome,https://www.booking.com/hotel/fr/le-vendome-dijon1.fr.html,9.4,,47.3221884,5.0236862,14,Dijon,47.3215806,5.0414701,25.04,63.125,0.625,0.3598961713173264,0.5245901639344263,0.3424657534246575,0.4089840295588034
"appartement moderne et spacieux, parking privé, climatisation, proche de la vieille ville et du Lac",https://www.booking.com/hotel/fr/grand-appartement-moderne-et-spacieux-parking-prive-climatisation-proche-de-la-v.fr.html,,,45.900196,6.1164212,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Hôtel des Alpes,https://www.booking.com/hotel/fr/hotel-des-alpes.fr.html,8.1,,45.90163038296463,6.122925281524658,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Icône Hôtel - Annecy,https://www.booking.com/hotel/fr/ica-ne.fr.html,7.7,,45.89714928882797,6.122658848653373,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Premiere Classe Annecy Cran-Gevrier RÉNOVÉ EN 2025,https://www.booking.com/hotel/fr/premiere-classe-annecy-cran-gevrier.fr.html,7.1,,45.8954308,6.109846199999993,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
ibis Annecy Centre Vieille Ville,https://www.booking.com/hotel/fr/ibis-annecy-centre-vieille-ville.fr.html,8.4,,45.898238796612006,6.12250953912735,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
B&B HOTEL Annecy Cran-Gevrier,https://www.booking.com/hotel/fr/b-amp-b-annecy-cran-gevrier.fr.html,7.9,,45.892319,6.0895437,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Atipik Hôtel,https://www.booking.com/hotel/fr/hotelalexandra.fr.html,8.3,,45.90122721128739,6.125073730945587,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
La terrasse du Thiou,https://www.booking.com/hotel/fr/la-terrasse-du-thiou.fr.html,8.5,,45.89932754626,6.112278430164,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Séjours & Affaires Annecy Le Pont Neuf,https://www.booking.com/hotel/fr/sejours-affaires-annecy-le-pont-neuf.fr.html,7.6,,45.89719346681384,6.110809743404388,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
T1 Confortable Proche Centre avec Parking Privé - FR-1-432-44,https://www.booking.com/hotel/fr/apartment-hirondelles.fr.html,8.9,,45.9039859,6.115820408,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Cozy Studio 10 min walk Centre and Train Station!,https://www.booking.com/hotel/fr/cozy-studio-10-min-walk-centre-and-train-station.fr.html,8.4,,45.8982414,6.1129877,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
"Appartement cosy, espace nuit & parking privé Annecy proche centre",https://www.booking.com/hotel/fr/le41annecy-t2-40m2-old-town-private-parking.fr.html,8.8,,45.8941449,6.1187174,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
"Appartement T3 Baignoire balnéo, terrasse, garage",https://www.booking.com/hotel/fr/appartement-t3-baignoire-balneo-terrasse-garage.fr.html,9.5,,45.8970208,6.1129559,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Auberge de Jeunesse HI Annecy,https://www.booking.com/hotel/fr/auberge-de-jeunesse-hi-annecy.fr.html,7.0,,45.8914219,6.133705,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Le Pélican,https://www.booking.com/hotel/fr/le-pelican-annecy1.fr.html,8.8,,45.897015,6.131543,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Le Rêve de l'Ours,https://www.booking.com/hotel/fr/le-reve-de-l-ours.fr.html,9.4,,45.897902886401,6.123415097009,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
Centre Jean XXIII,https://www.booking.com/hotel/fr/centre-jean-xxiii.fr.html,8.1,,45.9183227,6.15250679999997,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
"Le ""Wood""",https://www.booking.com/hotel/fr/le-wood.fr.html,8.9,,45.9044895514419,6.13014981150627,15,Annecy,45.8992348,6.1288847,26.465,47.0,0.5549999999999999,0.5078520441271902,0.7889344262295082,0.4191780821917809,0.5719881841828265
